season,zone,state,crop,households_reporting_000,planted_area_ha,harvested_area_ha,harvested_quantity_kg,yield_kg_ha,is_aggregate,source_sheet,source_table
major,North West,Jigawa,BEENI- SEED/SESAME,298.66,164255.431932428,136814.537089628,67650231.689898,494.46669286013,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kaduna,BEENI- SEED/SESAME,3.03,,,,,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kano,BEENI- SEED/SESAME,24.97,12166.4969140295,11521.8237822218,7641118.88556034,663.186577922727,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Katsina,BEENI- SEED/SESAME,116.72,31349.5068624509,30521.2913760234,20018779.3805619,655.895556119492,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kebbi,BEENI- SEED/SESAME,7.32,,,,,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Sokoto,BEENI- SEED/SESAME,9.65,3888.62195367522,3707.39770214201,4122228.31321474,1111.89266553007,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Zamfara,BEENI- SEED/SESAME,8.71,4733.05784361587,4117.86111728272,2464103.49582101,598.394026811428,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Zone Total,BEENI- SEED/SESAME,469.07,231287.488803879,201121.882609367,111437072.306016,554.077313021464,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Zone Total,BEENI- SEED/SESAME,32.05,12913.8323037553,9843.1061666452,2252534.67706793,228.84388717669,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South South,Zone Total,BEENI- SEED/SESAME,9.87,10485.0105642039,,,,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South West,Zone Total,BEENI- SEED/SESAME,1.23,,,,,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,Nigeria,Total,BEENI- SEED/SESAME,1247.19,951969.461455209,829719.42932705,412887268.560166,497.62275531506,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Benue,SOYA BEANS,556.66,390882.889358261,371465.463591754,240873201.135665,648.440365913501,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,FCT,SOYA BEANS,42.45,20648.4717823634,18219.7795858033,14605727.8150893,801.641301219139,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Kogi,SOYA BEANS,24.49,23633.8908765802,21862.1028271401,15923170.5397369,728.345789315817,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Kwara,SOYA BEANS,159.97,278414.132604876,277727.392299079,393148305.605793,1415.59067094981,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Nasarawa,SOYA BEANS,34.87,21976.6426713019,18753.8145750928,17819752.5104172,950.19348938663,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Niger,SOYA BEANS,222.12,289326.286429069,256142.111920436,202878023.146042,792.052589966392,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Plateau,SOYA BEANS,201.35,107175.657835327,91301.7443606909,71176123.8716057,779.570252134744,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Zone Total,SOYA BEANS,1241.91,1132057.97155778,1055472.40916,956424304.62435,906.157561603646,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Adamawa,SOYA BEANS,81.0,35927.7718264404,29867.9417108672,34061456.2014013,1140.40185732009,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Bauchi,SOYA BEANS,265.02,250197.694967623,230856.186901281,192905270.60912,835.607973944446,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Borno,SOYA BEANS,35.0,9510.56719751154,8814.2985828863,8379799.98993372,950.705255912683,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Gombe,SOYA BEANS,72.53,71921.9119542782,65054.1132003291,44987870.7038158,691.545368780589,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Taraba,SOYA BEANS,80.6,66157.9918317388,53333.4313499772,67989893.7628119,1274.80816519489,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Yobe,SOYA BEANS,0.69,,,,,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Zone Total,SOYA BEANS,534.84,434616.656791898,388826.690759646,349133401.022772,897.915213435256,True,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Jigawa,SOYA BEANS,11.22,3659.87049709289,3341.69956017529,2400673.53042845,718.398972498448,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kaduna,SOYA BEANS,586.91,432891.628954134,411515.507791623,422629478.978327,1027.00741764592,False,Crop Production2_major season,"Table 1.2: Crops highly cultivated mainly in the Northen Zones of Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
